Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,1,A.J. Price,29:24,2,13,.154,2,9,.222,1,1,1.000,1,1,2,6,0,0,1,1,7,-11,.260,.231,.692,.077,3.0,4.2,3.5,34.1,0.0,0.0,6.9,21.3,78,118
1,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,1,Emeka Okafor,24:35,4,10,.400,0,0,,2,4,.500,5,2,7,0,0,4,1,1,10,-5,.507,.500,.500,.250,3.6,10.0,6.3,29.9,6.7,6.6,0.0,15.6,125,98
2,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,1,Trevor Ariza,24:35,3,8,.375,2,4,.500,1,2,.500,1,2,3,4,3,2,0,0,9,-9,.425,.400,.000,.400,18.1,10.0,14.7,0.0,0.0,13.2,7.8,22.5,95,110
3,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,1,Bradley Beal,21:33,2,8,.250,2,4,.500,2,2,1.000,0,3,3,3,1,0,2,1,8,-16,.450,.375,.500,.250,0.0,17.1,7.2,24.3,2.5,0.0,18.4,21.9,89,106
4,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,1,Trevor Booker,16:45,2,9,.222,0,1,.000,0,0,,1,0,1,1,1,1,4,4,4,-15,.222,.222,.111,.000,5.3,0.0,3.1,10.9,3.3,4.9,30.8,33.6,39,110
5,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,0,Jordan Crawford,28:42,4,13,.308,0,6,.000,3,4,.750,1,2,3,5,1,1,1,1,11,0,.373,.308,.462,.308,3.1,8.6,5.4,33.0,1.9,2.8,6.3,23.8,93,110
6,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,0,Martell Webster,23:25,4,6,.667,1,3,.333,0,0,,0,3,3,1,2,0,0,1,9,-1,.750,.750,.500,.000,0.0,15.8,6.6,8.6,4.7,0.0,0.0,11.1,149,102
7,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,0,Jan Vesely,21:14,3,4,.750,0,0,,1,4,.250,3,1,4,1,0,1,1,3,7,-2,.608,.750,.000,1.000,12.6,5.8,9.7,9.0,0.0,3.8,14.8,13.8,107,115
8,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,0,Chris Singleton,17:11,2,7,.286,0,1,.000,0,0,,2,2,4,2,2,0,1,2,4,+1,.286,.286,.143,.000,10.3,14.3,12.0,21.2,6.4,0.0,12.5,20.2,74,98
9,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,0,Jannero Pargo,16:21,2,6,.333,1,4,.250,2,2,1.000,0,1,1,3,0,0,1,3,7,+7,.509,.417,.667,.333,0.0,7.5,3.2,33.7,0.0,0.0,12.7,20.9,108,115
10,201210300CLE,"7:00 PM, October 30, 2012",2013,Washington Wizards,Cleveland Cavaliers,0,Earl Barron,16:15,4,6,.667,0,0,,0,1,.000,4,4,8,0,1,1,0,2,8,+1,.621,.667,.000,.167,21.9,30.3,25.4,0.0,3.4,5.0,0.0,17.2,134,95
11,201210300CLE,"7:00 PM, October 30, 2012",2013,Cleveland Cavaliers,Washington Wizards,1,Anderson Varejao,37:22,3,7,.429,0,0,,3,3,1.000,12,11,23,9,0,2,1,4,9,+7,.541,.429,.000,.429,39.5,26.2,31.8,36.0,0.0,4.4,10.7,11.0,157,90
12,201210300CLE,"7:00 PM, October 30, 2012",2013,Cleveland Cavaliers,Washington Wizards,1,Kyrie Irving,34:34,11,20,.550,3,6,.500,4,5,.800,0,6,6,3,0,1,4,4,29,+23,.653,.625,.300,.250,0.0,15.4,9.0,20.1,0.0,2.4,15.3,33.5,122,97
13,201210300CLE,"7:00 PM, October 30, 2012",2013,Cleveland Cavaliers,Washington Wizards,1,Alonzo Gee,33:53,2,9,.222,0,2,.000,0,0,,2,1,3,2,2,0,3,5,4,+14,.222,.222,.222,.000,7.3,2.6,4.6,8.5,3.2,0.0,25.0,15.6,58,99
14,201210300CLE,"7:00 PM, October 30, 2012",2013,Cleveland Cavaliers,Washington Wizards,1,Tristan Thompson,31:31,5,8,.625,0,0,,2,4,.500,3,7,10,5,1,0,2,2,12,+20,.615,.625,.000,.500,11.7,19.7,16.4,26.8,1.7,0.0,17.0,16.5,125,92
15,201210300CLE,"7:00 PM, October 30, 2012",2013,Cleveland Cavaliers,Washington Wizards,1,Dion Waiters,28:14,6,14,.429,2,5,.400,3,4,.750,0,2,2,0,3,0,3,0,17,+13,.539,.500,.357,.286,0.0,6.3,3.7,0.0,5.8,0.0,16.0,29.3,102,92
16,201210300CLE,"7:00 PM, October 30, 2012",2013,Cleveland Cavaliers,Washington Wizards,0,C.J. Miles,17:42,1,5,.200,0,1,.000,0,0,,0,4,4,1,0,0,3,0,2,+2,.200,.200,.200,.000,0.0,20.1,11.7,8.1,0.0,0.0,37.5,20.0,37,96
17,201210300CLE,"7:00 PM, October 30, 2012",2013,Cleveland Cavaliers,Washington Wizards,0,Daniel Gibson,16:11,3,5,.600,2,4,.500,2,4,.500,1,2,3,1,0,1,0,2,10,-9,.740,.800,.800,.800,7.6,11.0,9.6,10.9,0.0,5.1,0.0,18.4,164,99
18,201210300CLE,"7:00 PM, October 30, 2012",2013,Cleveland Cavaliers,Washington Wizards,0,Tyler Zeller,14:53,2,4,.500,0,0,,1,2,.500,0,2,2,0,1,1,0,2,5,+4,.512,.500,.000,.500,0.0,11.9,6.9,0.0,3.7,5.6,0.0,14.5,120,90
19,201210300CLE,"7:00 PM, October 30, 2012",2013,Cleveland Cavaliers,Washington Wizards,0,Donald Sloan,13:26,2,5,.400,0,1,.000,0,0,,0,0,0,1,0,0,2,2,4,-13,.400,.400,.200,.000,0.0,0.0,0.0,12.4,0.0,0.0,28.6,23.0,70,108
20,201210300CLE,"7:00 PM, October 30, 2012",2013,Cleveland Cavaliers,Washington Wizards,0,Luke Walton,12:14,1,2,.500,0,1,.000,0,0,,0,1,1,0,0,0,2,0,2,-11,.500,.500,.500,.000,0.0,7.3,4.2,0.0,0.0,0.0,50.0,14.4,47,104
21,201210300LAL,"10:30 PM, October 30, 2012",2013,Dallas Mavericks,Los Angeles Lakers,1,Elton Brand,36:12,3,10,.300,0,0,,2,2,1.000,2,9,11,2,1,1,0,4,8,+7,.368,.300,.000,.200,6.6,25.9,17.0,7.4,1.5,2.1,0.0,13.9,97,96
22,201210300LAL,"10:30 PM, October 30, 2012",2013,Dallas Mavericks,Los Angeles Lakers,1,Shawn Marion,32:53,5,11,.455,0,0,,1,1,1.000,2,7,9,4,1,1,2,4,11,-2,.481,.455,.000,.091,7.3,22.2,15.3,17.9,1.6,2.3,14.9,18.9,100,96
23,201210300LAL,"10:30 PM, October 30, 2012",2013,Dallas Mavericks,Los Angeles Lakers,1,Darren Collison,32:00,8,12,.667,0,1,.000,1,2,.500,0,2,2,4,3,0,2,2,17,0,.660,.667,.083,.167,0.0,6.5,3.5,21.4,4.9,0.0,13.4,21.5,118,98
24,201210300LAL,"10:30 PM, October 30, 2012",2013,Dallas Mavericks,Los Angeles Lakers,1,O.J. Mayo,31:10,4,13,.308,2,4,.500,2,2,1.000,1,0,1,3,1,0,2,0,12,-1,.432,.385,.308,.154,3.9,0.0,1.8,13.7,1.7,0.0,12.6,23.5,89,108
25,201210300LAL,"10:30 PM, October 30, 2012",2013,Dallas Mavericks,Los Angeles Lakers,1,Brandan Wright,19:31,5,5,1.000,0,0,,4,5,.800,1,4,5,0,0,3,3,3,14,+4,.972,1.000,.000,1.000,6.1,21.4,14.3,0.0,0.0,11.5,29.4,24.1,127,94
26,201210300LAL,"10:30 PM, October 30, 2012",2013,Dallas Mavericks,Los Angeles Lakers,0,Vince Carter,26:50,5,12,.417,0,4,.000,1,2,.500,0,4,4,2,1,0,1,3,11,+13,.427,.417,.333,.167,0.0,15.6,8.3,11.5,2.0,0.0,7.2,23.9,87,100
27,201210300LAL,"10:30 PM, October 30, 2012",2013,Dallas Mavericks,Los Angeles Lakers,0,Jae Crowder,19:30,3,7,.429,2,4,.500,0,0,,0,3,3,2,1,0,0,1,8,+2,.571,.571,.571,.000,0.0,16.1,8.6,15.1,2.7,0.0,0.0,16.6,124,99
28,201210300LAL,"10:30 PM, October 30, 2012",2013,Dallas Mavericks,Los Angeles Lakers,0,Rodrigue Beaubois,16:50,4,8,.500,1,2,.500,2,2,1.000,1,0,1,5,1,0,0,2,11,+9,.619,.563,.250,.250,7.1,0.0,3.3,49.9,3.1,0.0,0.0,24.4,146,102
29,201210300LAL,"10:30 PM, October 30, 2012",2013,Dallas Mavericks,Los Angeles Lakers,0,Eddy Curry,16:44,3,7,.429,0,0,,1,2,.500,2,2,4,0,0,0,1,4,7,+6,.444,.429,.000,.286,14.3,12.5,13.3,0.0,0.0,0.0,11.3,24.5,91,102
