Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,1,Antoine Walker,30:00,6,20,.300,4,8,.500,7,8,.875,2,6,8,7,0,0,1,2,23,+26,.489,.400,.400,.400,8.2,21.3,15.2,42.4,0.0,0.0,4.1,36.1,116,94
1,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,1,Paul Pierce,28:00,12,20,.600,2,3,.667,3,4,.750,1,4,5,1,2,1,2,2,29,+24,.666,.650,.150,.200,4.4,15.2,10.2,11.1,3.5,2.3,8.4,37.5,120,86
2,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,1,Kenny Anderson,22:00,2,4,.500,0,1,.000,3,3,1.000,0,7,7,6,2,0,1,1,7,+29,.658,.500,.250,.750,0.0,33.9,18.2,41.4,4.5,0.0,15.8,12.7,139,83
3,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,1,Eric Williams,22:00,2,7,.286,0,0,,3,4,.750,3,0,3,0,2,0,2,3,7,+24,.400,.286,.000,.571,16.8,0.0,7.8,0.0,4.5,0.0,18.6,21.6,85,89
4,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,1,Tony Battie,15:00,2,3,.667,0,0,,2,2,1.000,2,3,5,1,0,0,0,0,6,+11,.773,.667,.000,.667,16.4,21.3,19.0,10.8,0.0,0.0,0.0,11.4,177,94
5,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,0,Joe Johnson,33:00,5,10,.500,0,2,.000,0,0,,0,7,7,4,0,0,0,0,10,+3,.500,.500,.200,.000,0.0,22.6,12.1,20.3,0.0,0.0,0.0,13.4,117,94
6,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,0,Milt Palacio,21:00,2,5,.400,2,3,.667,2,2,1.000,0,2,2,2,0,0,0,2,8,0,.680,.600,.600,.400,0.0,10.2,5.4,14.5,0.0,0.0,0.0,12.4,151,96
7,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,0,Vitaly Potapenko,18:00,2,4,.500,0,0,,4,4,1.000,2,4,6,1,0,0,3,1,8,-1,.500,.500,.000,.000,0.0,11.9,6.3,0.0,0.0,0.0,20.0,12.3,76,96
8,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,0,Walter McCarty,18:00,2,4,.500,0,0,,0,0,,0,2,2,0,0,0,1,2,4,-6,.694,.500,.000,1.000,13.7,23.7,19.0,8.7,0.0,0.0,34.2,21.5,105,94
9,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,0,Mark Blount,15:00,1,1,1.000,0,0,,2,2,1.000,0,2,2,0,0,1,2,1,4,+9,1.064,1.000,.000,2.000,0.0,14.2,7.6,0.0,0.0,4.4,51.5,11.4,91,91
10,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,0,Joseph Forte,13:00,0,2,.000,0,1,.000,2,2,1.000,0,1,1,2,0,0,2,0,2,-14,.347,.000,.500,1.000,0.0,8.2,4.4,20.5,0.0,0.0,41.0,16.6,63,97
11,200110300CLE,"7:00 PM, October 30, 2001",2002,Boston Celtics,Cleveland Cavaliers,0,Kedrick Brown,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-10,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0,98
12,200110300CLE,"7:00 PM, October 30, 2001",2002,Cleveland Cavaliers,Boston Celtics,1,Wesley Person,33:00,6,16,.375,1,4,.250,0,0,,0,4,4,3,2,1,0,0,13,-7,.406,.406,.250,.000,0.0,14.9,6.9,14.4,3.0,2.3,0.0,21.7,85,107
