Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200205010PHI,"8:00 PM, May 1, 2002",2002,Boston Celtics,Philadelphia 76ers,1,Antoine Walker,38:00,9,21,.429,5,11,.455,2,2,1.000,1,6,7,1,0,0,3,3,25,+6,.462,.462,.000,.000,0.0,3.3,1.6,43.1,1.5,0.0,7.1,17.8,110,102
1,200205010PHI,"8:00 PM, May 1, 2002",2002,Boston Celtics,Philadelphia 76ers,1,Kenny Anderson,38:00,6,13,.462,0,0,,0,0,,0,1,1,8,1,0,1,2,12,-1,.571,.548,.524,.095,3.0,19.9,11.1,6.4,0.0,0.0,12.1,31.7,104,100
2,200205010PHI,"8:00 PM, May 1, 2002",2002,Boston Celtics,Philadelphia 76ers,1,Paul Pierce,37:00,7,16,.438,2,6,.333,4,6,.667,3,5,8,2,1,0,7,4,20,+4,.536,.500,.375,.375,9.3,17.1,13.0,11.8,1.5,0.0,27.3,33.5,85,97
3,200205010PHI,"8:00 PM, May 1, 2002",2002,Boston Celtics,Philadelphia 76ers,1,Eric Williams,35:00,3,8,.375,0,1,.000,3,4,.750,3,3,6,2,1,1,1,4,9,0,.461,.375,.125,.500,9.8,10.8,10.3,10.2,1.6,2.5,9.3,14.9,106,97
4,200205010PHI,"8:00 PM, May 1, 2002",2002,Boston Celtics,Philadelphia 76ers,1,Tony Battie,22:00,2,3,.667,0,0,,0,0,,1,2,3,1,1,0,0,3,4,-1,.667,.667,.000,.000,5.2,11.5,8.2,8.2,2.5,0.0,0.0,6.6,150,97
5,200205010PHI,"8:00 PM, May 1, 2002",2002,Boston Celtics,Philadelphia 76ers,0,Rodney Rogers,28:00,2,8,.250,1,7,.143,0,0,,1,5,6,1,1,1,0,2,5,-2,.313,.313,.875,.000,4.1,22.6,12.9,6.2,2.0,3.1,0.0,13.8,80,93
6,200205010PHI,"8:00 PM, May 1, 2002",2002,Boston Celtics,Philadelphia 76ers,0,Walter McCarty,24:00,1,4,.250,0,1,.000,1,2,.500,1,3,4,0,2,0,1,2,3,-6,.307,.250,.250,.500,4.8,15.8,10.0,0.0,4.7,0.0,17.0,11.9,63,92
7,200205010PHI,"8:00 PM, May 1, 2002",2002,Boston Celtics,Philadelphia 76ers,0,Erick Strickland,10:00,1,4,.250,1,3,.333,0,0,,0,1,1,0,1,0,2,1,3,-5,.375,.375,.750,.000,0.0,12.6,6.0,0.0,5.6,0.0,33.3,29.0,49,90
8,200205010PHI,"8:00 PM, May 1, 2002",2002,Boston Celtics,Philadelphia 76ers,0,Mark Blount,8:00,0,1,.000,0,0,,0,0,,0,1,1,0,1,0,0,2,0,-5,.000,.000,.000,.000,0.0,15.8,7.5,0.0,7.0,0.0,0.0,6.1,0,86
9,200205010PHI,"8:00 PM, May 1, 2002",2002,Philadelphia 76ers,Boston Celtics,1,Allen Iverson,42:00,9,26,.346,1,5,.200,9,10,.900,1,4,5,4,4,0,4,2,28,+2,.461,.365,.192,.385,3.0,10.9,7.1,22.1,5.3,0.0,11.6,40.4,95,90
10,200205010PHI,"8:00 PM, May 1, 2002",2002,Philadelphia 76ers,Boston Celtics,1,Derrick Coleman,40:00,5,10,.500,0,2,.000,4,4,1.000,3,6,9,1,0,1,0,2,14,+7,.595,.500,.200,.400,9.5,17.1,13.5,4.8,0.0,2.4,0.0,14.5,137,98
11,200205010PHI,"8:00 PM, May 1, 2002",2002,Philadelphia 76ers,Boston Celtics,1,Dikembe Mutombo,39:00,3,4,.750,0,0,,4,10,.400,5,9,14,0,0,0,5,4,10,-9,.595,.750,.000,2.500,16.2,26.4,21.5,0.0,0.0,0.0,37.3,17.0,82,96
12,200205010PHI,"8:00 PM, May 1, 2002",2002,Philadelphia 76ers,Boston Celtics,1,Eric Snow,34:00,3,5,.600,0,0,,1,2,.500,0,2,2,11,0,0,4,3,7,+5,.595,.600,.000,.400,0.0,6.7,3.5,58.0,0.0,0.0,40.5,14.4,99,103
13,200205010PHI,"8:00 PM, May 1, 2002",2002,Philadelphia 76ers,Boston Celtics,1,Matt Harpring,19:00,4,4,1.000,0,0,,0,0,,0,1,1,2,0,0,0,3,8,-3,1.000,1.000,.000,.000,0.0,6.0,3.2,24.2,0.0,0.0,0.0,10.4,201,103
14,200205010PHI,"8:00 PM, May 1, 2002",2002,Philadelphia 76ers,Boston Celtics,0,Aaron McKie,31:00,5,11,.455,1,5,.200,0,2,.000,0,6,6,0,5,0,3,3,11,+4,.463,.500,.455,.182,0.0,22.1,11.6,0.0,9.0,0.0,20.2,23.7,70,78
15,200205010PHI,"8:00 PM, May 1, 2002",2002,Philadelphia 76ers,Boston Celtics,0,Corie Blount,16:00,1,3,.333,0,0,,1,2,.500,2,1,3,0,0,2,0,0,3,+5,.387,.333,.000,.667,15.8,7.1,11.3,0.0,0.0,12.2,0.0,12.0,105,95
16,200205010PHI,"8:00 PM, May 1, 2002",2002,Philadelphia 76ers,Boston Celtics,0,Derrick McKey,12:00,1,3,.333,0,0,,0,0,,0,3,3,0,0,0,1,1,2,+1,.333,.333,.000,.000,0.0,28.6,15.0,0.0,0.0,0.0,25.0,16.5,51,96
