Index,game_id,date,season,team,opp,starting_five,name,mp,fg,fga,fgp,tp,tpa,tpp,ft,fta,ftp,orb,drb,trb,ast,stl,blk,tov,pf,pts,pm,tsp,efgp,tpar,ftr,orbp,drbp,trbp,astp,stlp,blkp,tovp,usgp,ortg,drtg
0,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,1,Metta World Peace,43:00,4,13,.308,2,7,.286,1,2,.500,0,10,10,5,2,0,2,3,11,-2,.396,.385,.538,.154,0.0,22.3,12.5,28.6,2.8,0.0,12.6,20.7,79,80
1,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,1,Jermaine O'Neal,41:00,8,19,.421,0,0,,4,4,1.000,0,10,10,1,0,3,3,1,20,-2,.482,.421,.000,.211,0.0,23.4,13.2,8.0,0.0,4.8,12.6,32.5,83,82
2,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,1,Al Harrington,29:00,2,6,.333,0,0,,0,0,,0,4,4,0,1,0,1,4,4,-3,.333,.333,.000,.000,0.0,13.2,7.4,0.0,2.1,0.0,14.3,13.5,55,87
3,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,1,Reggie Miller,28:00,2,8,.250,2,7,.286,0,1,.000,0,3,3,2,2,1,1,2,6,+1,.355,.375,.875,.125,0.0,10.3,5.8,16.7,4.3,2.3,10.6,18.9,69,83
4,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,1,Jamaal Tinsley,3:00,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,0,1,0,+1,.000,.000,.000,.000,0.0,32.0,18.0,66.7,0.0,0.0,0.0,18.7,43,80
5,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,0,Anthony Johnson,37:00,3,9,.333,1,3,.333,2,2,1.000,3,0,3,7,1,0,0,1,9,+4,.455,.389,.333,.222,10.0,0.0,4.4,45.2,1.6,0.0,0.0,15.0,121,96
6,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,0,Austin Croshere,26:00,4,6,.667,1,2,.500,3,4,.750,3,4,7,0,0,0,1,2,12,-4,.773,.750,.333,.667,14.2,14.8,14.5,0.0,0.0,0.0,11.4,18.9,136,91
7,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,0,Fred Jones,14:00,1,1,1.000,0,0,,0,0,,0,2,2,1,0,0,0,3,2,+1,1.000,1.000,.000,.000,0.0,13.7,7.7,16.7,0.0,0.0,0.0,4.0,206,91
8,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,0,Jonathan Bender,11:00,0,2,.000,0,2,.000,1,2,.500,0,1,1,0,0,3,2,2,1,-8,.174,.000,1.000,1.000,0.0,8.7,4.9,0.0,0.0,17.9,41.0,24.9,21,82
9,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,0,Kenny Anderson,6:00,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,3,1,0,-7,.000,.000,.000,.000,0.0,0.0,0.0,0.0,10.0,0.0,75.0,37.4,0,79
10,200406010DET,"8:00 PM, June 1, 2004",2004,Indiana Pacers,Detroit Pistons,0,Jeff Foster,2:00,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,100
11,200406010DET,"8:00 PM, June 1, 2004",2004,Detroit Pistons,Indiana Pacers,1,Richard Hamilton,47:00,7,15,.467,0,0,,7,8,.875,2,3,5,5,1,0,3,5,21,+4,.567,.467,.000,.533,4.1,7.9,5.7,25.7,1.3,0.0,13.9,21.8,111,87
12,200406010DET,"8:00 PM, June 1, 2004",2004,Detroit Pistons,Indiana Pacers,1,Ben Wallace,45:00,6,16,.375,0,0,,0,1,.000,4,12,16,0,2,1,2,0,12,+1,.365,.375,.000,.063,8.5,32.8,19.2,0.0,2.7,2.4,10.8,19.6,75,75
13,200406010DET,"8:00 PM, June 1, 2004",2004,Detroit Pistons,Indiana Pacers,1,Rasheed Wallace,43:00,5,12,.417,1,2,.500,0,0,,3,8,11,2,1,1,3,3,11,+4,.458,.458,.167,.000,6.7,22.9,13.8,10.4,1.4,2.5,20.0,16.6,83,80
