Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,201810160BOS,"8:00 PM, October 16, 2018",2019,"TD Garden, Boston, Massachusetts",Philadelphia 76ers,Boston Celtics,"18,624",104.3,Scott Foster,Ron Garretson,Dedric Taylor,21,21,24,21,0,87,83.4,100.7,21,26,30,28,0,105,100.7,83.4
1,201810160GSW,"10:30 PM, October 16, 2018",2019,"Oracle Arena, Oakland, California",Oklahoma City Thunder,Golden State Warriors,"19,596",102.3,Brian Forte,Gediminas Petraitis,Zach Zarba,23,24,32,21,0,100,97.7,105.6,31,26,26,25,0,108,105.6,97.7
2,201810170CHO,"7:00 PM, October 17, 2018",2019,"Spectrum Center, Charlotte, North Carolina",Milwaukee Bucks,Charlotte Hornets,"17,889",102.6,Sean Corbin,Scott Foster,Leroy Richardson,36,31,26,20,0,113,110.2,109.2,23,31,29,29,0,112,109.2,110.2
3,201810170DET,"7:00 PM, October 17, 2018",2019,"Little Caesars Arena, Detroit, Michigan",Brooklyn Nets,Detroit Pistons,"20,332",100.0,Eric Dalen,Karl Lane,Rodney Mott,29,22,25,24,0,100,100.0,103.0,24,27,32,20,0,103,103.0,100.0
4,201810170HOU,"8:00 PM, October 17, 2018",2019,"Toyota Center, Houston, Texas",New Orleans Pelicans,Houston Rockets,"18,055",103.0,Curtis Blair,Kevin Cutler,Eric Lewis,35,36,30,30,0,131,127.2,108.8,29,25,30,28,0,112,108.8,127.2
5,201810170IND,"7:00 PM, October 17, 2018",2019,"Bankers Life Fieldhouse, Indianapolis, Indiana",Memphis Grizzlies,Indiana Pacers,"17,923",93.5,Tony Brothers,Ben Taylor,Justin Van Duyne,16,23,19,25,0,83,88.8,118.7,27,29,20,35,0,111,118.7,88.8
6,201810170LAC,"10:30 PM, October 17, 2018",2019,"STAPLES Center, Los Angeles, California",Denver Nuggets,Los Angeles Clippers,"19,068",98.9,Jason Phillips,Derek Richardson,Scott Twardoski,29,30,15,33,0,107,108.2,99.1,24,30,18,26,0,98,99.1,108.2
7,201810170NYK,"7:30 PM, October 17, 2018",2019,"Madison Square Garden (IV), New York, New York",Atlanta Hawks,New York Knicks,"18,249",113.5,Ron Garretson,John Goble,Marat Kogut,24,25,35,23,0,107,94.3,111.0,23,49,34,20,0,126,111.0,94.3
8,201810170ORL,"7:00 PM, October 17, 2018",2019,"Amway Center, Orlando, Florida",Miami Heat,Orlando Magic,"19,191",103.5,Ray Acosta,Matt Boland,Tom Washington,31,20,27,23,0,101,97.6,100.5,25,29,25,25,0,104,100.5,97.6
9,201810170PHO,"10:30 PM, October 17, 2018",2019,"Talking Stick Resort Arena, Phoenix, Arizona",Dallas Mavericks,Phoenix Suns,"18,055",92.6,Mike Callahan,Kevin Scott,Leon Wood,24,22,27,27,0,100,108.0,130.6,37,19,27,38,0,121,130.6,108.0
