Index,game_id,date,season,arena,away_name,home_name,att,pace,ref1,ref2,ref3,away_q1,away_q2,away_q3,away_q4,away_ot,away_final,away_ortg,away_drtg,home_q1,home_q2,home_q3,home_q4,home_ot,home_final,home_ortg,home_drtg
0,200511010NOK,"8:00 PM, November 1, 2005",2006,"Ford Center, Oklahoma City, Oklahoma",Sacramento Kings,New Orleans/Oklahoma City Hornets,"19,163",94.6,Jess Kersey, Robbie Robinson, Derrick Stafford,21,12,19,15,0,67,70.8,98.3,22,22,28,21,0,93,98.3,70.8
1,200511010PHI,"7:00 PM, November 1, 2005",2006,"Wachovia Center, Philadelphia, Pennsylvania",Milwaukee Bucks,Philadelphia 76ers,"17,705",90.2,Ron Garretson, Jason Phillips, Michael Smith,29,21,23,29,15,117,117.4,108.4,32,23,19,28,6,108,108.4,117.4
2,200511010PHO,"10:30 PM, November 1, 2005",2006,"America West Arena, Phoenix, Arizona",Dallas Mavericks,Phoenix Suns,"17,961",93.1,Dick Bavetta, Sean Corbin, Violet Palmer,24,19,20,27,21,111,98.7,96.0,25,28,21,16,18,108,96.0,98.7
3,200511010SAS,"8:00 PM, November 1, 2005",2006,"SBC Center, San Antonio, Texas",Denver Nuggets,San Antonio Spurs,"18,797",88.0,Dan Crawford, Tom Washington, Zach Zarba,21,27,24,19,0,91,103.5,116.0,27,19,23,33,0,102,116.0,103.5
4,200511020BOS,"7:30 PM, November 2, 2005",2006,"TD Banknorth Garden, Boston, Massachusetts",New York Knicks,Boston Celtics,"18,624",96.6,Ron Garretson, Jason Phillips, Michael Smith,28,26,17,23,6,100,93.8,106.9,24,29,21,20,20,114,106.9,93.8
5,200511020CHI,"8:30 PM, November 2, 2005",2006,"United Center, Chicago, Illinois",Charlotte Bobcats,Chicago Bulls,"19,251",95.5,Bob Delaney, Ron Olesiak, Scott Wall,28,31,30,9,7,105,99.6,103.3,20,20,28,30,11,109,103.3,99.6
6,200511020CLE,"7:00 PM, November 2, 2005",2006,"Gund Arena, Cleveland, Ohio",New Orleans/Oklahoma City Hornets,Cleveland Cavaliers,"20,562",88.1,Jim Clark, Kevin Fehr, Jack Nies,19,28,21,19,0,87,98.8,123.7,35,31,25,18,0,109,123.7,98.8
7,200511020DEN,"10:30 PM, November 2, 2005",2006,"Pepsi Center, Denver, Colorado",Los Angeles Lakers,Denver Nuggets,"19,245",100.1,Dick Bavetta, Sean Corbin, Bill Kennedy,26,22,20,21,10,99,89.5,87.7,28,22,17,22,8,97,87.7,89.5
8,200511020DET,"8:00 PM, November 2, 2005",2006,"The Palace of Auburn Hills, Auburn Hills, Michigan",Philadelphia 76ers,Detroit Pistons,"22,076",89.4,Luis Grillo, Eric Lewis, Eddie F. Rush,20,22,18,28,0,88,98.4,120.8,28,24,24,32,0,108,120.8,98.4
9,200511020GSW,"10:30 PM, November 2, 2005",2006,"Oakland Arena, Oakland, California",Atlanta Hawks,Golden State Warriors,"18,629",99.1,Ted Bernhardt, Derrick Collins, Joe Crawford,26,31,16,24,0,97,97.9,123.1,25,22,39,36,0,122,123.1,97.9
